ID_PRUEBA,C,F,L,T_TOTAL,T_POR_ACCESO
1,4,768,384,41984.000000,5.466667
1,4,2304,1152,127456.000000,5.531944
1,4,8192,4096,563205.000000,6.875061
1,4,24576,12288,2280123.000000,9.277844
1,4,98304,49152,23625413.000000,24.033013
1,4,147456,73728,38650945.000000,26.211850
1,4,393216,196608,150346955.000000,38.235208
1,4,786432,393216,331656693.000000,42.172329
1,8,384,384,26830.000000,6.986979
1,8,1152,1152,75358.000000,6.541493
1,8,4096,4096,245346.000000,5.989893
1,8,12288,12288,723266.000000,5.885954
1,8,49152,49152,8423195.000000,17.137034
1,8,73728,73728,15911862.000000,21.581844
1,8,196608,196608,64804456.000000,32.961251
1,8,393216,393216,154104925.000000,39.190909
1,20,153,384,7694.000000,5.028758
1,20,460,1152,34226.000000,7.440435
1,20,1638,4096,119493.000000,7.295055
1,20,4915,12288,352163.000000,7.165066
1,20,19660,49152,5930069.000000,30.163118
1,20,29491,73728,5089771.000000,17.258726
1,20,78643,196608,18890149.000000,24.020128
1,20,157286,393216,62220051.000000,39.558544
1,40,76,384,3626.000000,4.771053
1,40,230,1152,11704.000000,5.088696
1,40,819,4096,63458.000000,7.748230
1,40,2457,12288,270284.000000,11.000570
1,40,9830,49152,5663148.000000,57.610865
1,40,14745,73728,1919403.000000,13.017314
1,40,39321,196608,7079869.000000,18.005313
1,40,78643,393216,22663130.000000,28.817733
2,4,768,384,36552.000000,4.759375
2,4,2304,1152,197328.000000,8.564583
2,4,8192,4096,492844.000000,6.016162
2,4,24576,12288,1595436.000000,6.491846
2,4,98304,49152,25948158.000000,26.395831
2,4,147456,73728,39491391.000000,26.781814
2,4,393216,196608,147464163.000000,37.502076
2,4,786432,393216,335121496.000000,42.612902
2,8,384,384,50701.000000,13.203385
2,8,1152,1152,63106.000000,5.477951
2,8,4096,4096,256668.000000,6.266309
2,8,12288,12288,968777.000000,7.883927
2,8,49152,49152,8938849.000000,18.186135
2,8,73728,73728,18617779.000000,25.251979
2,8,196608,196608,56522005.000000,28.748578
2,8,393216,393216,175768640.000000,44.700277
2,20,153,384,8518.000000,5.567320
2,20,460,1152,29496.000000,6.412174
2,20,1638,4096,104252.000000,6.364591
2,20,4915,12288,361171.000000,7.348342
2,20,19660,49152,2194788.000000,11.163723
2,20,29491,73728,3976978.000000,13.485396
2,20,78643,196608,16484859.000000,20.961635
2,20,157286,393216,44929970.000000,28.565778
2,40,76,384,4074.000000,5.360526
2,40,230,1152,12666.000000,5.506957
2,40,819,4096,46032.000000,5.620513
2,40,2457,12288,166051.000000,6.758282
2,40,9830,49152,970012.000000,9.867874
2,40,14745,73728,1574202.000000,10.676175
2,40,39321,196608,6014078.000000,15.294825
2,40,78643,393216,16538446.000000,21.029775
3,4,768,384,38714.000000,5.040885
3,4,2304,1152,147000.000000,6.380208
3,4,8192,4096,683532.000000,8.343896
3,4,24576,12288,3273468.000000,13.319775
3,4,98304,49152,28570612.000000,29.063529
3,4,147456,73728,39363617.000000,26.695161
3,4,393216,196608,147698531.000000,37.561679
3,4,786432,393216,325846123.000000,41.433477
3,8,384,384,19232.000000,5.008333
3,8,1152,1152,66270.000000,5.752604
3,8,4096,4096,248662.000000,6.070850
3,8,12288,12288,1530865.000000,12.458211
3,8,49152,49152,9899553.000000,20.140692
3,8,73728,73728,29459951.000000,39.957616
3,8,196608,196608,62939803.000000,32.012839
3,8,393216,393216,160958487.000000,40.933860
3,20,153,384,8358.000000,5.462745
3,20,460,1152,29302.000000,6.370000
3,20,1638,4096,94538.000000,5.771551
3,20,4915,12288,1848509.000000,37.609542
3,20,19660,49152,5555676.000000,28.258779
3,20,29491,73728,3389399.000000,11.492994
3,20,78643,196608,19133494.000000,24.329558
3,20,157286,393216,37598426.000000,23.904496
3,40,76,384,3900.000000,5.131579
3,40,230,1152,13684.000000,5.949565
3,40,819,4096,48352.000000,5.903785
3,40,2457,12288,225222.000000,9.166545
3,40,9830,49152,1148003.000000,11.678566
3,40,14745,73728,2414017.000000,16.371767
3,40,39321,196608,6217784.000000,15.812884
3,40,78643,393216,15913104.000000,20.234610
4,4,768,384,36574.000000,4.762240
4,4,2304,1152,118316.000000,5.135243
4,4,8192,4096,519400.000000,6.340332
4,4,24576,12288,2366019.000000,9.627356
4,4,98304,49152,23383387.000000,23.786811
4,4,147456,73728,46956511.000000,31.844422
4,4,393216,196608,148814302.000000,37.845434
4,4,786432,393216,338674109.000000,43.064640
4,8,384,384,19446.000000,5.064063
4,8,1152,1152,64.000000,0.005556
4,8,4096,4096,271547.000000,6.629565
4,8,12288,12288,977001.000000,7.950854
4,8,49152,49152,14898793.000000,30.311672
4,8,73728,73728,17093250.000000,23.184204
4,8,196608,196608,59925345.000000,30.479607
4,8,393216,393216,150712666.000000,38.328213
4,20,153,384,21198.000000,13.854902
4,20,460,1152,64.000000,0.013913
4,20,1638,4096,93426.000000,5.703663
4,20,4915,12288,470161.000000,9.565839
4,20,19660,49152,2273373.000000,11.563444
4,20,29491,73728,3363969.000000,11.406765
4,20,78643,196608,33354816.000000,42.412950
4,20,157286,393216,50053463.000000,31.823216
4,40,76,384,3848.000000,5.063158
4,40,230,1152,13124.000000,5.706087
4,40,819,4096,51796.000000,6.324298
4,40,2457,12288,170258.000000,6.929508
4,40,9830,49152,2677953.000000,27.242655
4,40,14745,73728,1756202.000000,11.910492
4,40,39321,196608,8180453.000000,20.804285
4,40,78643,393216,16286171.000000,20.708990
5,4,768,384,36868.000000,4.800521
5,4,2304,1152,127274.000000,5.524045
5,4,8192,4096,546363.000000,6.669470
5,4,24576,12288,2271159.000000,9.241370
5,4,98304,49152,24122132.000000,24.538302
5,4,147456,73728,36288456.000000,24.609684
5,4,393216,196608,156407322.000000,39.776439
5,4,786432,393216,330543551.000000,42.030786
5,8,384,384,18280.000000,4.760417
5,8,1152,1152,63244.000000,5.489931
5,8,4096,4096,248984.000000,6.078711
5,8,12288,12288,943020.000000,7.674316
5,8,49152,49152,11183970.000000,22.753845
5,8,73728,73728,20490008.000000,27.791352
5,8,196608,196608,54295041.000000,27.615886
5,8,393216,393216,150150732.000000,38.185306
5,20,153,384,9078.000000,5.933333
5,20,460,1152,26542.000000,5.770000
5,20,1638,4096,94800.000000,5.787546
5,20,4915,12288,2155987.000000,43.865453
5,20,19660,49152,6502848.000000,33.076541
5,20,29491,73728,5034155.000000,17.070140
5,20,78643,196608,18999136.000000,24.158712
5,20,157286,393216,50558205.000000,32.144123
5,40,76,384,3714.000000,4.886842
5,40,230,1152,12652.000000,5.500870
5,40,819,4096,686460.000000,83.816850
5,40,2457,12288,554471.000000,22.566992
5,40,9830,49152,1039587.000000,10.575656
5,40,14745,73728,2281368.000000,15.472146
5,40,39321,196608,6888384.000000,17.518334
5,40,78643,393216,20535636.000000,26.112478
6,4,768,384,39360.000000,5.125000
6,4,2304,1152,136840.000000,5.939236
6,4,8192,4096,529553.000000,6.464270
6,4,24576,12288,2011994.000000,8.186825
6,4,98304,49152,23262840.000000,23.664185
6,4,147456,73728,16625894.000000,11.275156
6,4,393216,196608,142983261.000000,36.362524
6,4,786432,393216,341744240.000000,43.455027
6,8,384,384,19422.000000,5.057812
6,8,1152,1152,71846.000000,6.236632
6,8,4096,4096,237888.000000,5.807812
6,8,12288,12288,1200158.000000,9.766911
6,8,49152,49152,13784126.000000,28.043876
6,8,73728,73728,27990132.000000,37.964046
6,8,196608,196608,42487523.000000,21.610272
6,8,393216,393216,158962923.000000,40.426362
6,20,153,384,8434.000000,5.512418
6,20,460,1152,29358.000000,6.382174
6,20,1638,4096,106558.000000,6.505372
6,20,4915,12288,775769.000000,15.783703
6,20,19660,49152,2504636.000000,12.739756
6,20,29491,73728,5257488.000000,17.827432
6,20,78643,196608,16888076.000000,21.474354
6,20,157286,393216,42927107.000000,27.292389
6,40,76,384,4254.000000,5.597368
6,40,230,1152,11592.000000,5.040000
6,40,819,4096,47846.000000,5.842002
6,40,2457,12288,174146.000000,7.087749
6,40,9830,49152,985788.000000,10.028362
6,40,14745,73728,2366519.000000,16.049637
6,40,39321,196608,6496508.000000,16.521726
6,40,78643,393216,20115663.000000,25.578453
7,4,768,384,113362.000000,14.760677
7,4,2304,1152,116112.000000,5.039583
7,4,8192,4096,197784.000000,2.414355
7,4,24576,12288,1955408.000000,7.956576
7,4,98304,49152,25422417.000000,25.861020
7,4,147456,73728,34638023.000000,23.490413
7,4,393216,196608,144996483.000000,36.874512
7,4,786432,393216,342345423.000000,43.531472
7,8,384,384,22426.000000,5.840104
7,8,1152,1152,63876.000000,5.544792
7,8,4096,4096,277084.000000,6.764746
7,8,12288,12288,3694757.000000,30.068009
7,8,49152,49152,8485759.000000,17.264321
7,8,73728,73728,7673131.000000,10.407350
7,8,196608,196608,61778458.000000,31.422149
7,8,393216,393216,154388983.000000,39.263149
7,20,153,384,7558.000000,4.939869
7,20,460,1152,30574.000000,6.646522
7,20,1638,4096,115532.000000,7.053236
7,20,4915,12288,445324.000000,9.060509
7,20,19660,49152,9774452.000000,49.717457
7,20,29491,73728,5217458.000000,17.691696
7,20,78643,196608,22741344.000000,28.917188
7,20,157286,393216,47114806.000000,29.954863
7,40,76,384,4228.000000,5.563158
7,40,230,1152,12318.000000,5.355652
7,40,819,4096,61316.000000,7.486691
7,40,2457,12288,157652.000000,6.416443
7,40,9830,49152,1117598.000000,11.369257
7,40,14745,73728,2345269.000000,15.905521
7,40,39321,196608,7511854.000000,19.103924
7,40,78643,393216,19298521.000000,24.539401
8,4,768,384,42306.000000,5.508594
8,4,2304,1152,148300.000000,6.436632
8,4,8192,4096,489949.000000,5.980823
8,4,24576,12288,4076312.000000,16.586556
8,4,98304,49152,24096853.000000,24.512586
8,4,147456,73728,41263340.000000,27.983493
8,4,393216,196608,140957120.000000,35.847249
8,4,786432,393216,329372126.000000,41.881832
8,8,384,384,18226.000000,4.746354
8,8,1152,1152,64686.000000,5.615104
8,8,4096,4096,303827.000000,7.417651
8,8,12288,12288,1394526.000000,11.348682
8,8,49152,49152,10139545.000000,20.628957
8,8,73728,73728,17232885.000000,23.373596
8,8,196608,196608,54412469.000000,27.675613
8,8,393216,393216,152500090.000000,38.782778
8,20,153,384,8374.000000,5.473203
8,20,460,1152,23336.000000,5.073043
8,20,1638,4096,92080.000000,5.621490
8,20,4915,12288,349958.000000,7.120203
8,20,19660,49152,2089019.000000,10.625732
8,20,29491,73728,8387345.000000,28.440355
8,20,78643,196608,17731936.000000,22.547380
8,20,157286,393216,47628965.000000,30.281757
8,40,76,384,3674.000000,4.834211
8,40,230,1152,10976.000000,4.772174
8,40,819,4096,54878.000000,6.700611
8,40,2457,12288,194024.000000,7.896785
8,40,9830,49152,1153659.000000,11.736104
8,40,14745,73728,2078870.000000,14.098813
8,40,39321,196608,22023029.000000,56.008314
8,40,78643,393216,11740855.000000,14.929307
9,4,768,384,36500.000000,4.752604
9,4,2304,1152,131232.000000,5.695833
9,4,8192,4096,516739.000000,6.307849
9,4,24576,12288,1969460.000000,8.013753
9,4,98304,49152,25496881.000000,25.936769
9,4,147456,73728,39904625.000000,27.062056
9,4,393216,196608,160054818.000000,40.704045
9,4,786432,393216,345524989.000000,43.935774
9,8,384,384,19326.000000,5.032813
9,8,1152,1152,63314.000000,5.496007
9,8,4096,4096,247160.000000,6.034180
9,8,12288,12288,5691741.000000,46.319507
9,8,49152,49152,4469090.000000,9.092387
9,8,73728,73728,16143969.000000,21.896659
9,8,196608,196608,58301155.000000,29.653501
9,8,393216,393216,148439149.000000,37.750028
9,20,153,384,7310.000000,4.777778
9,20,460,1152,25412.000000,5.524348
9,20,1638,4096,99168.000000,6.054212
9,20,4915,12288,376980.000000,7.669990
9,20,19660,49152,3251352.000000,16.537904
9,20,29491,73728,8100025.000000,27.466091
9,20,78643,196608,15872565.000000,20.183061
9,20,157286,393216,39685896.000000,25.231677
9,40,76,384,4236.000000,5.573684
9,40,230,1152,12812.000000,5.570435
9,40,819,4096,53604.000000,6.545055
9,40,2457,12288,173018.000000,7.041840
9,40,9830,49152,1006769.000000,10.241801
9,40,14745,73728,2521593.000000,17.101343
9,40,39321,196608,6169381.000000,15.689787
9,40,78643,393216,20366004.000000,25.896779
10,4,768,384,42070.000000,5.477865
10,4,2304,1152,137742.000000,5.978385
10,4,8192,4096,511035.000000,6.238220
10,4,24576,12288,1152399.000000,4.689124
10,4,98304,49152,28811855.000000,29.308935
10,4,147456,73728,24064812.000000,16.319995
10,4,393216,196608,131980843.000000,33.564464
10,4,786432,393216,310639632.000000,39.499872
10,8,384,384,21134.000000,5.503646
10,8,1152,1152,63366.000000,5.500521
10,8,4096,4096,295568.000000,7.216016
10,8,12288,12288,891696.000000,7.256641
10,8,49152,49152,6476044.000000,13.175545
10,8,73728,73728,20789352.000000,28.197363
10,8,196608,196608,56702539.000000,28.840403
10,8,393216,393216,143424139.000000,36.474645
10,20,153,384,7790.000000,5.091503
10,20,460,1152,23502.000000,5.109130
10,20,1638,4096,109136.000000,6.662759
10,20,4915,12288,349910.000000,7.119227
10,20,19660,49152,7458236.000000,37.936094
10,20,29491,73728,3732639.000000,12.656875
10,20,78643,196608,25639551.000000,32.602458
10,20,157286,393216,47759747.000000,30.364907
10,40,76,384,3668.000000,4.826316
10,40,230,1152,15372.000000,6.683478
10,40,819,4096,54660.000000,6.673993
10,40,2457,12288,171209.000000,6.968213
10,40,9830,49152,2958784.000000,30.099532
10,40,14745,73728,6366631.000000,43.178237
10,40,39321,196608,11214180.000000,28.519570
10,40,78643,393216,22108160.000000,28.112051
11,4,768,384,36522.000000,4.755469
11,4,2304,1152,130004.000000,5.642535
11,4,8192,4096,672422.000000,8.208276
11,4,24576,12288,1971244.000000,8.021012
11,4,98304,49152,22230308.000000,22.613839
11,4,147456,73728,32176918.000000,21.821369
11,4,393216,196608,151034672.000000,38.410103
11,4,786432,393216,334673062.000000,42.555880
11,8,384,384,19278.000000,5.020313
11,8,1152,1152,72852.000000,6.323958
11,8,4096,4096,492960.000000,12.035156
11,8,12288,12288,913010.000000,7.430094
11,8,49152,49152,12809043.000000,26.060065
11,8,73728,73728,16707808.000000,22.661415
11,8,196608,196608,52998337.000000,26.956348
11,8,393216,393216,158756512.000000,40.373869
11,20,153,384,8714.000000,5.695425
11,20,460,1152,25210.000000,5.480435
11,20,1638,4096,125000.000000,7.631258
11,20,4915,12288,360363.000000,7.331902
11,20,19660,49152,10201351.000000,51.888866
11,20,29491,73728,5255518.000000,17.820752
11,20,78643,196608,25701284.000000,32.680956
11,20,157286,393216,36369362.000000,23.123076
11,40,76,384,3662.000000,4.818421
11,40,230,1152,10996.000000,4.780870
11,40,819,4096,47196.000000,5.762637
11,40,2457,12288,170156.000000,6.925356
11,40,9830,49152,1349924.000000,13.732696
11,40,14745,73728,1350877.000000,9.161594
11,40,39321,196608,3621657.000000,9.210491
11,40,78643,393216,7565489.000000,9.620041
12,4,768,384,38528.000000,5.016667
12,4,2304,1152,401987.000000,17.447352
12,4,8192,4096,505076.000000,6.165479
12,4,24576,12288,2229580.000000,9.072184
12,4,98304,49152,23463299.000000,23.868102
12,4,147456,73728,32790172.000000,22.237259
12,4,393216,196608,147342764.000000,37.471203
12,4,786432,393216,334210819.000000,42.497103
12,8,384,384,21316.000000,5.551042
12,8,1152,1152,58740.000000,5.098958
12,8,4096,4096,960568.000000,23.451367
12,8,12288,12288,4416686.000000,35.943083
12,8,49152,49152,9998115.000000,20.341217
12,8,73728,73728,40398368.000000,54.793793
12,8,196608,196608,52290872.000000,26.596513
12,8,393216,393216,152515653.000000,38.786736
12,20,153,384,7708.000000,5.037908
12,20,460,1152,26316.000000,5.720870
12,20,1638,4096,91086.000000,5.560806
12,20,4915,12288,345467.000000,7.028830
12,20,19660,49152,3109479.000000,15.816272
12,20,29491,73728,10494719.000000,35.586175
12,20,78643,196608,19183810.000000,24.393538
12,20,157286,393216,51015111.000000,32.434617
12,40,76,384,3864.000000,5.084211
12,40,230,1152,11618.000000,5.051304
12,40,819,4096,46296.000000,5.652747
12,40,2457,12288,167586.000000,6.820757
12,40,9830,49152,2507646.000000,25.510132
12,40,14745,73728,1936042.000000,13.130159
12,40,39321,196608,8367820.000000,21.280791
12,40,78643,393216,18100492.000000,23.016024
13,4,768,384,36492.000000,4.751563
13,4,2304,1152,139022.000000,6.033941
13,4,8192,4096,595496.000000,7.269238
13,4,24576,12288,1972066.000000,8.024357
13,4,98304,49152,24340981.000000,24.760926
13,4,147456,73728,43003489.000000,29.163607
13,4,393216,196608,159395146.000000,40.536282
13,4,786432,393216,335614346.000000,42.675571
13,8,384,384,21592.000000,5.622917
13,8,1152,1152,63338.000000,5.498090
13,8,4096,4096,237260.000000,5.792480
13,8,12288,12288,43104.000000,0.350781
13,8,49152,49152,7256871.000000,14.764142
13,8,73728,73728,40365815.000000,54.749641
13,8,196608,196608,39506138.000000,20.093861
13,8,393216,393216,165779891.000000,42.160006
13,20,153,384,8484.000000,5.545098
13,20,460,1152,28822.000000,6.265652
13,20,1638,4096,593896.000000,36.257387
13,20,4915,12288,369614.000000,7.520122
13,20,19660,49152,1732301.000000,8.811297
13,20,29491,73728,5882693.000000,19.947418
13,20,78643,196608,22668304.000000,28.824312
13,20,157286,393216,50624009.000000,32.185960
13,40,76,384,3712.000000,4.884211
13,40,230,1152,12626.000000,5.489565
13,40,819,4096,55784.000000,6.811233
13,40,2457,12288,172009.000000,7.000773
13,40,9830,49152,1077760.000000,10.963988
13,40,14745,73728,1415379.000000,9.599044
13,40,39321,196608,8130636.000000,20.677592
13,40,78643,393216,19307757.000000,24.551145
14,4,768,384,38756.000000,5.046354
14,4,2304,1152,132746.000000,5.761545
14,4,8192,4096,553326.000000,6.754468
14,4,24576,12288,5758114.000000,23.429826
14,4,98304,49152,38601819.000000,39.267801
14,4,147456,73728,37296589.000000,25.293368
14,4,393216,196608,142014919.000000,36.116262
14,4,786432,393216,336213798.000000,42.751795
14,8,384,384,19342.000000,5.036979
14,8,1152,1152,83128.000000,7.215972
14,8,4096,4096,234890.000000,5.734619
14,8,12288,12288,971408.000000,7.905339
14,8,49152,49152,8142578.000000,16.566117
14,8,73728,73728,14986577.000000,20.326846
14,8,196608,196608,51892587.000000,26.393935
14,8,393216,393216,158948797.000000,40.422769
14,20,153,384,8452.000000,5.524183
14,20,460,1152,25272.000000,5.493913
14,20,1638,4096,117971.000000,7.202137
14,20,4915,12288,344264.000000,7.004354
14,20,19660,49152,3833896.000000,19.500997
14,20,29491,73728,7210659.000000,24.450371
14,20,78643,196608,19979342.000000,25.405112
14,20,157286,393216,44555247.000000,28.327535
14,40,76,384,3906.000000,5.139474
14,40,230,1152,12988.000000,5.646957
14,40,819,4096,46724.000000,5.705006
14,40,2457,12288,2476785.000000,100.805250
14,40,9830,49152,994468.000000,10.116663
14,40,14745,73728,1340080.000000,9.088369
14,40,39321,196608,12004433.000000,30.529318
14,40,78643,393216,29540883.000000,37.563271
15,4,768,384,36570.000000,4.761719
15,4,2304,1152,109954.000000,4.772309
15,4,8192,4096,512514.000000,6.256274
15,4,24576,12288,1968210.000000,8.008667
15,4,98304,49152,30639459.000000,31.168069
15,4,147456,73728,16585788.000000,11.247957
15,4,393216,196608,155427498.000000,39.527257
15,4,786432,393216,322802037.000000,41.046402
15,8,384,384,21886.000000,5.699479
15,8,1152,1152,82490.000000,7.160590
15,8,4096,4096,234156.000000,5.716699
15,8,12288,12288,1055764.000000,8.591829
15,8,49152,49152,8014697.000000,16.305943
15,8,73728,73728,17814590.000000,24.162584
15,8,196608,196608,55828482.000000,28.395834
15,8,393216,393216,150020561.000000,38.152202
15,20,153,384,8526.000000,5.572549
15,20,460,1152,33340.000000,7.247826
15,20,1638,4096,105526.000000,6.442369
15,20,4915,12288,367549.000000,7.478108
15,20,19660,49152,2030886.000000,10.330041
15,20,29491,73728,4407038.000000,14.943671
15,20,78643,196608,18459076.000000,23.471989
15,20,157286,393216,43520403.000000,27.669597
15,40,76,384,3868.000000,5.089474
15,40,230,1152,11024.000000,4.793043
15,40,819,4096,69802.000000,8.522833
15,40,2457,12288,1834848.000000,74.678388
15,40,9830,49152,1114228.000000,11.334975
15,40,14745,73728,1860198.000000,12.615788
15,40,39321,196608,7484477.000000,19.034300
15,40,78643,393216,22201005.000000,28.230109
16,4,768,384,36546.000000,4.758594
16,4,2304,1152,109978.000000,4.773351
16,4,8192,4096,2021684.000000,24.678760
16,4,24576,12288,2060307.000000,8.383411
16,4,98304,49152,7468136.000000,7.596981
16,4,147456,73728,20201799.000000,13.700222
16,4,393216,196608,143391279.000000,36.466288
16,4,786432,393216,338615702.000000,43.057213
16,8,384,384,18242.000000,4.750521
16,8,1152,1152,63486.000000,5.510937
16,8,4096,4096,250028.000000,6.104199
16,8,12288,12288,926842.000000,7.542660
16,8,49152,49152,15882792.000000,32.313623
16,8,73728,73728,17285606.000000,23.445104
16,8,196608,196608,64076582.000000,32.591035
16,8,393216,393216,164825995.000000,41.917418
16,20,153,384,8420.000000,5.503268
16,20,460,1152,31662.000000,6.883043
16,20,1638,4096,145966.000000,8.911233
16,20,4915,12288,331498.000000,6.744619
16,20,19660,49152,3758421.000000,19.117096
16,20,29491,73728,3740802.000000,12.684555
16,20,78643,196608,8256892.000000,10.499208
16,20,157286,393216,58529449.000000,37.212116
16,40,76,384,3902.000000,5.134211
16,40,230,1152,14498.000000,6.303478
16,40,819,4096,60469.000000,7.383272
16,40,2457,12288,187333.000000,7.624461
16,40,9830,49152,1030262.000000,10.480793
16,40,14745,73728,1431362.000000,9.707440
16,40,39321,196608,11537346.000000,29.341436
16,40,78643,393216,17027953.000000,21.652217
17,4,768,384,38488.000000,5.011458
17,4,2304,1152,258201.000000,11.206641
17,4,8192,4096,513226.000000,6.264966
17,4,24576,12288,2520802.000000,10.257170
17,4,98304,49152,26163998.000000,26.615395
17,4,147456,73728,34883058.000000,23.656588
17,4,393216,196608,145214104.000000,36.929856
17,4,786432,393216,317735577.000000,40.402168
17,8,384,384,19340.000000,5.036458
17,8,1152,1152,64580.000000,5.605903
17,8,4096,4096,270662.000000,6.607959
17,8,12288,12288,939096.000000,7.642383
17,8,49152,49152,6822313.000000,13.880031
17,8,73728,73728,29682451.000000,40.259401
17,8,196608,196608,63475612.000000,32.285366
17,8,393216,393216,140925096.000000,35.839105
17,20,153,384,7896.000000,5.160784
17,20,460,1152,25428.000000,5.527826
17,20,1638,4096,115700.000000,7.063492
17,20,4915,12288,486309.000000,9.894385
17,20,19660,49152,2117138.000000,10.768759
17,20,29491,73728,6437306.000000,21.828036
17,20,78643,196608,23135648.000000,29.418573
17,20,157286,393216,50428181.000000,32.061456
17,40,76,384,3712.000000,4.884211
